order_id,customer_id,order_date,order_status,subtotal,discount_pct,discount_amount,shipping_cost,total_amount,payment_method,country,city,acquisition_channel
ORD128220,CUS15976,2023-02-12,Shipped,470.34,0.0,0.0,12.99,483.33,PayPal,United States,San Diego,Email
ORD128221,CUS17330,2022-12-03,Cancelled,91.88,0.0,0.0,7.99,99.87,Credit Card,United States,Philadelphia,Influencer
ORD128222,CUS14691,2023-06-07,Processing,24.77,0.0,0.0,7.99,32.76,Credit Card,Canada,Vancouver,Paid Social
ORD128223,CUS12270,2024-02-29,Shipped,295.06,0.0,0.0,12.99,308.05,Credit Card,United States,Philadelphia,Organic Search
ORD128224,CUS14819,2023-02-17,Shipped,25.56,0.0,0.0,4.99,30.55,Debit Card,United States,Phoenix,Paid Search
ORD128225,CUS17779,2023-12-05,Delivered,92.58,0.15,13.89,0.0,78.69,Apple Pay,United Kingdom,Liverpool,Paid Social
ORD128226,CUS16363,2023-09-21,Delivered,144.89,0.0,0.0,7.99,152.88,PayPal,United States,Los Angeles,Paid Social
ORD128227,CUS14041,2024-07-13,Refunded,262.26,0.0,0.0,7.99,270.25,Credit Card,Canada,Calgary,Paid Social
ORD128228,CUS10004,2023-03-27,Refunded,713.04,0.0,0.0,7.99,721.03,Credit Card,United States,Philadelphia,Direct
ORD128229,CUS16723,2024-03-20,Delivered,54.1,0.0,0.0,7.99,62.09,Credit Card,Australia,Melbourne,Organic Search
ORD128230,CUS12372,2024-04-18,Delivered,111.06,0.25,27.76,7.99,91.29,Credit Card,United States,New York,Paid Social
ORD128231,CUS15739,2023-04-21,Refunded,210.92,0.0,0.0,7.99,218.91,Debit Card,United States,San Diego,Paid Social
ORD128232,CUS14129,2023-05-18,Shipped,180.13,0.0,0.0,7.99,188.12,PayPal,Canada,Ottawa,Paid Social
ORD128233,CUS11116,2022-12-10,Delivered,51.34,0.0,0.0,4.99,56.33,Debit Card,United Kingdom,Sheffield,Organic Search
ORD128234,CUS14326,2023-05-25,Delivered,23.57,0.15,3.54,0.0,20.03,PayPal,United States,Philadelphia,Paid Social
ORD128235,CUS11519,2022-11-04,Delivered,51.34,0.2,10.27,0.0,41.07,Credit Card,United States,San Jose,Influencer
ORD128236,CUS14900,2024-05-07,Delivered,295.06,0.0,0.0,0.0,295.06,Credit Card,United States,San Antonio,Email
ORD128237,CUS12158,2022-11-04,Delivered,154.46,0.0,0.0,0.0,154.46,Apple Pay,United Kingdom,Sheffield,Organic Search
ORD128238,CUS17926,2022-11-07,Shipped,148.0,0.0,0.0,0.0,148.0,Credit Card,United States,Los Angeles,Organic Search
ORD128239,CUS17432,2024-06-17,Shipped,35.64,0.0,0.0,4.99,40.63,Credit Card,United Kingdom,Glasgow,Email
ORD128240,CUS16553,2023-07-08,Delivered,24.77,0.25,6.19,4.99,23.57,Credit Card,Australia,Adelaide,Organic Search
ORD128241,CUS11552,2022-05-14,Cancelled,187.09,0.0,0.0,0.0,187.09,PayPal,Canada,Montreal,Paid Search
ORD128242,CUS17868,2022-12-16,Processing,406.23,0.0,0.0,0.0,406.23,Credit Card,Canada,Calgary,Paid Social
ORD128243,CUS12504,2023-12-07,Cancelled,412.66,0.0,0.0,12.99,425.65,Credit Card,United States,Dallas,Organic Search
ORD128244,CUS14472,2023-02-10,Delivered,148.49,0.0,0.0,4.99,153.48,Debit Card,United Kingdom,Manchester,Organic Search
ORD128245,CUS15581,2023-02-27,Shipped,23.57,0.1,2.36,7.99,29.2,BNPL,United States,Houston,Direct
ORD128246,CUS14525,2023-05-28,Shipped,394.01,0.0,0.0,0.0,394.01,Credit Card,United Kingdom,Manchester,Influencer
ORD128247,CUS13984,2022-10-07,Delivered,759.16,0.0,0.0,0.0,759.16,PayPal,United States,Phoenix,Paid Social
ORD128248,CUS11024,2023-02-27,Processing,87.9,0.0,0.0,0.0,87.9,Credit Card,United Kingdom,Edinburgh,Organic Search
ORD128249,CUS11615,2022-09-28,Delivered,115.15,0.3,34.54,0.0,80.61,Apple Pay,Canada,Ottawa,Direct
ORD128250,CUS17237,2022-12-18,Cancelled,500.0,0.0,0.0,0.0,500.0,Credit Card,Canada,Montreal,Organic Search
ORD128251,CUS12912,2023-07-08,Processing,277.16,0.0,0.0,12.99,290.15,PayPal,United States,Philadelphia,Paid Social
ORD128252,CUS11200,2023-12-01,Delivered,87.9,0.2,17.58,4.99,75.31,Debit Card,United States,Dallas,Paid Social
ORD128253,CUS17451,2023-11-06,Delivered,33.82,0.0,0.0,0.0,33.82,Credit Card,Canada,Montreal,Paid Search
ORD128254,CUS13686,2023-09-03,Refunded,69.07,0.25,17.27,0.0,51.8,Credit Card,United States,New York,Paid Social
ORD128255,CUS10981,2023-09-29,Processing,91.88,0.0,0.0,4.99,96.87,Credit Card,Canada,Ottawa,Influencer
ORD128256,CUS14620,2023-06-11,Shipped,276.67,0.0,0.0,12.99,289.66,PayPal,Australia,Melbourne,Paid Search
ORD128257,CUS11205,2023-10-25,Delivered,331.43,0.2,66.29,4.99,270.13,BNPL,Australia,Adelaide,Affiliate
ORD128258,CUS13905,2022-12-30,Refunded,28.54,0.1,2.85,0.0,25.69,Credit Card,United States,San Diego,Influencer
ORD128259,CUS14479,2024-06-22,Processing,425.85,0.15,63.88,0.0,361.97,PayPal,United States,San Antonio,Paid Social
ORD128260,CUS13763,2023-09-23,Delivered,416.74,0.2,83.35,0.0,333.39,Credit Card,United States,Houston,Direct
ORD128261,CUS13644,2024-08-09,Refunded,113.0,0.15,16.95,0.0,96.05,Credit Card,United States,San Antonio,Paid Social
ORD128262,CUS14237,2023-02-09,Shipped,284.19,0.1,28.42,0.0,255.77,Credit Card,Australia,Adelaide,Influencer
ORD128263,CUS14052,2023-01-30,Cancelled,439.45,0.0,0.0,7.99,447.44,Debit Card,United States,New York,Paid Social
ORD128264,CUS13905,2024-09-15,Shipped,239.88,0.0,0.0,0.0,239.88,Credit Card,United States,San Diego,Influencer
ORD128265,CUS10580,2023-12-18,Delivered,701.74,0.15,105.26,0.0,596.48,Credit Card,United States,Chicago,Organic Search
ORD128266,CUS15528,2023-06-21,Delivered,259.42,0.15,38.91,0.0,220.51,Credit Card,Canada,Calgary,Influencer
ORD128267,CUS15044,2023-12-13,Delivered,109.25,0.0,0.0,7.99,117.24,Credit Card,United Kingdom,Glasgow,Organic Search
ORD128268,CUS17845,2023-02-02,Delivered,148.49,0.2,29.7,0.0,118.79,Apple Pay,United States,Los Angeles,Email
ORD128269,CUS17425,2024-01-02,Delivered,28.54,0.1,2.85,0.0,25.69,Debit Card,United States,New York,Influencer
ORD128270,CUS12338,2022-09-20,Delivered,24.77,0.1,2.48,0.0,22.29,BNPL,United States,San Jose,Paid Social
ORD128271,CUS13332,2024-08-28,Refunded,157.31,0.0,0.0,0.0,157.31,Credit Card,Canada,Toronto,Affiliate
ORD128272,CUS13151,2023-04-17,Delivered,86.54,0.0,0.0,0.0,86.54,Credit Card,United Kingdom,Manchester,Organic Search
ORD128273,CUS13018,2022-05-01,Cancelled,79.96,0.2,15.99,0.0,63.97,Credit Card,Canada,Calgary,Paid Social
ORD128274,CUS16473,2024-04-22,Processing,676.14,0.0,0.0,0.0,676.14,Credit Card,United States,Chicago,Paid Social
ORD128275,CUS16919,2024-06-15,Shipped,113.0,0.15,16.95,4.99,101.04,BNPL,United States,Los Angeles,Paid Social
ORD128276,CUS10047,2023-12-18,Shipped,683.09,0.0,0.0,4.99,688.08,Credit Card,United States,San Jose,Paid Social
ORD128277,CUS17845,2023-11-05,Refunded,412.66,0.0,0.0,0.0,412.66,PayPal,United States,Los Angeles,Email
ORD128278,CUS17284,2024-07-29,Cancelled,86.54,0.0,0.0,0.0,86.54,PayPal,United States,San Diego,Paid Social
ORD128279,CUS13485,2023-11-01,Processing,488.69,0.15,73.3,4.99,420.38,BNPL,United States,Philadelphia,Email
ORD128280,CUS14852,2024-02-16,Delivered,91.88,0.15,13.78,12.99,91.09,BNPL,United States,Philadelphia,Paid Social
ORD128281,CUS10317,2023-04-30,Delivered,91.88,0.0,0.0,7.99,99.87,Credit Card,United States,Chicago,Paid Search
ORD128282,CUS13541,2023-12-17,Cancelled,113.0,0.0,0.0,0.0,113.0,Credit Card,United States,Chicago,Paid Social
ORD128283,CUS16192,2024-10-30,Processing,683.09,0.0,0.0,0.0,683.09,Credit Card,United Kingdom,London,Organic Search
ORD128284,CUS14240,2023-01-07,Delivered,783.35,0.0,0.0,0.0,783.35,Credit Card,United Kingdom,Birmingham,Affiliate
ORD128285,CUS14125,2023-12-14,Delivered,136.77,0.0,0.0,0.0,136.77,Credit Card,Australia,Brisbane,Paid Social
ORD128286,CUS16042,2022-07-02,Shipped,224.86,0.0,0.0,0.0,224.86,Credit Card,United States,San Diego,Paid Social
ORD128287,CUS12611,2023-11-07,Cancelled,328.27,0.1,32.83,12.99,308.43,Credit Card,United States,Houston,Influencer
ORD128288,CUS17266,2022-12-05,Refunded,92.58,0.15,13.89,0.0,78.69,Credit Card,United States,San Jose,Email
ORD128289,CUS17293,2024-05-16,Processing,210.92,0.1,21.09,0.0,189.83,Credit Card,United States,Houston,Email
ORD128290,CUS13348,2022-12-22,Delivered,35.64,0.0,0.0,4.99,40.63,PayPal,United Kingdom,Glasgow,Direct
ORD128291,CUS13914,2023-03-27,Refunded,269.43,0.0,0.0,7.99,277.42,Credit Card,United States,San Antonio,Paid Search
ORD128292,CUS16915,2024-10-05,Delivered,79.96,0.0,0.0,4.99,84.95,Credit Card,United States,Chicago,Paid Social
ORD128293,CUS13412,2022-09-28,Delivered,61.2,0.0,0.0,4.99,66.19,PayPal,United Kingdom,Birmingham,Email
ORD128294,CUS14136,2023-08-20,Delivered,157.31,0.0,0.0,12.99,170.3,PayPal,United States,Houston,Paid Social
ORD128295,CUS10460,2024-05-13,Shipped,73.75,0.15,11.06,12.99,75.68,Debit Card,United States,Chicago,Direct
ORD128296,CUS10539,2022-12-01,Shipped,28.54,0.1,2.85,0.0,25.69,Credit Card,United States,Chicago,Direct
ORD128297,CUS17176,2022-01-29,Delivered,45.21,0.0,0.0,7.99,53.2,Credit Card,Canada,Vancouver,Paid Social
ORD128298,CUS10900,2024-06-18,Delivered,136.77,0.1,13.68,4.99,128.08,PayPal,United States,San Diego,Influencer
ORD128299,CUS11822,2023-10-31,Delivered,76.03,0.15,11.4,0.0,64.63,Credit Card,United States,Chicago,Paid Search
ORD128300,CUS14216,2022-10-18,Refunded,150.79,0.15,22.62,0.0,128.17,Credit Card,United States,New York,Paid Search
ORD128301,CUS16342,2022-11-15,Delivered,497.92,0.25,124.48,7.99,381.43,Apple Pay,United States,Dallas,Paid Social
ORD128302,CUS13020,2024-02-24,Delivered,136.77,0.2,27.35,12.99,122.41,PayPal,United Kingdom,Liverpool,Paid Search
ORD128303,CUS16834,2023-11-10,Delivered,148.49,0.0,0.0,0.0,148.49,Credit Card,Canada,Calgary,Paid Social
ORD128304,CUS13409,2023-12-19,Processing,120.94,0.0,0.0,7.99,128.93,Credit Card,United States,San Jose,Organic Search
ORD128305,CUS12447,2023-09-05,Delivered,136.77,0.0,0.0,12.99,149.76,Credit Card,United States,San Jose,Organic Search
ORD128306,CUS13707,2024-02-15,Delivered,148.49,0.15,22.27,4.99,131.21,Credit Card,Australia,Perth,Influencer
ORD128307,CUS13621,2024-03-21,Processing,106.99,0.1,10.7,12.99,109.28,PayPal,United States,San Antonio,Influencer
ORD128308,CUS10617,2023-01-15,Delivered,310.49,0.0,0.0,4.99,315.48,Credit Card,United Kingdom,Glasgow,Influencer
ORD128309,CUS10428,2024-06-23,Cancelled,87.9,0.25,21.98,0.0,65.92,Apple Pay,United States,Los Angeles,Email
ORD128310,CUS10100,2023-06-05,Delivered,190.31,0.0,0.0,7.99,198.3,Apple Pay,United Kingdom,Manchester,Affiliate
ORD128311,CUS17513,2022-07-17,Delivered,24.77,0.0,0.0,0.0,24.77,Credit Card,United Kingdom,Leeds,Organic Search
ORD128312,CUS11389,2022-10-02,Processing,28.54,0.15,4.28,0.0,24.26,Debit Card,Australia,Perth,Paid Social
ORD128313,CUS15677,2023-12-20,Cancelled,69.94,0.0,0.0,0.0,69.94,Credit Card,United States,Los Angeles,Organic Search
ORD128314,CUS11192,2022-12-31,Processing,128.67,0.0,0.0,0.0,128.67,Apple Pay,Australia,Adelaide,Paid Social
ORD128315,CUS17683,2022-11-09,Delivered,76.03,0.25,19.01,4.99,62.01,PayPal,United States,Houston,Affiliate
ORD128316,CUS13778,2023-10-12,Cancelled,113.0,0.25,28.25,4.99,89.74,PayPal,Australia,Brisbane,Paid Social
ORD128317,CUS10367,2024-02-08,Delivered,69.94,0.15,10.49,0.0,59.45,Apple Pay,United States,Philadelphia,Affiliate
ORD128318,CUS12269,2022-05-18,Shipped,120.94,0.2,24.19,7.99,104.74,Apple Pay,United States,Chicago,Paid Search
ORD128319,CUS15240,2023-04-01,Delivered,148.49,0.0,0.0,0.0,148.49,Apple Pay,United Kingdom,London,Direct
ORD128320,CUS14831,2024-01-26,Cancelled,835.21,0.15,125.28,4.99,714.92,Credit Card,Australia,Melbourne,Direct
ORD128321,CUS12218,2024-06-27,Delivered,240.37,0.0,0.0,7.99,248.36,Apple Pay,United States,New York,Influencer
ORD128322,CUS14359,2022-01-26,Processing,148.0,0.15,22.2,0.0,125.8,Credit Card,United States,Phoenix,Influencer
ORD128323,CUS15239,2023-11-15,Delivered,45.21,0.0,0.0,7.99,53.2,Credit Card,Canada,Toronto,Organic Search
ORD128324,CUS15420,2023-10-02,Refunded,25.56,0.0,0.0,0.0,25.56,BNPL,United Kingdom,Manchester,Paid Search
ORD128325,CUS16180,2023-06-20,Processing,117.35,0.1,11.74,0.0,105.61,Credit Card,United States,San Antonio,Paid Social
ORD128326,CUS14277,2022-07-17,Cancelled,172.77,0.1,17.28,0.0,155.49,PayPal,United States,Los Angeles,Influencer
ORD128327,CUS17324,2023-12-24,Processing,181.98,0.15,27.3,7.99,162.67,BNPL,United States,San Antonio,Email
ORD128328,CUS11965,2023-01-26,Processing,91.88,0.1,9.19,7.99,90.68,Credit Card,Australia,Sydney,Paid Search
ORD128329,CUS15389,2022-10-23,Delivered,157.31,0.0,0.0,7.99,165.3,Credit Card,United Kingdom,Sheffield,Paid Search
ORD128330,CUS16480,2024-04-29,Delivered,156.58,0.0,0.0,4.99,161.57,Credit Card,United States,San Diego,Email
ORD128331,CUS16573,2022-11-28,Shipped,171.53,0.1,17.15,0.0,154.38,Debit Card,United Kingdom,Glasgow,Direct
ORD128332,CUS10556,2022-09-06,Delivered,23.57,0.0,0.0,0.0,23.57,Apple Pay,Australia,Adelaide,Affiliate
ORD128333,CUS17358,2022-11-30,Delivered,69.07,0.0,0.0,0.0,69.07,Credit Card,Australia,Perth,Organic Search
ORD128334,CUS16713,2022-08-14,Refunded,148.49,0.1,14.85,12.99,146.63,Credit Card,United States,Dallas,Paid Social
ORD128335,CUS13723,2024-02-03,Delivered,561.69,0.0,0.0,0.0,561.69,Credit Card,United Kingdom,Leeds,Paid Social
ORD128336,CUS14963,2022-08-15,Refunded,148.49,0.0,0.0,0.0,148.49,Credit Card,United States,San Antonio,Email
ORD128337,CUS14832,2023-12-12,Delivered,50.66,0.1,5.07,7.99,53.58,Credit Card,United Kingdom,Manchester,Paid Search
ORD128338,CUS11041,2022-07-20,Cancelled,235.9,0.0,0.0,0.0,235.9,Apple Pay,United States,Phoenix,Email
ORD128339,CUS14190,2022-10-12,Cancelled,51.34,0.2,10.27,4.99,46.06,Credit Card,United States,Phoenix,Paid Search
ORD128340,CUS12034,2022-12-14,Processing,106.99,0.0,0.0,7.99,114.98,Apple Pay,United Kingdom,Sheffield,Email
ORD128341,CUS17537,2024-08-27,Cancelled,35.64,0.15,5.35,0.0,30.29,Credit Card,United States,New York,Organic Search
ORD128342,CUS11678,2024-07-10,Refunded,113.0,0.15,16.95,4.99,101.04,Credit Card,United States,Chicago,Influencer
ORD128343,CUS15909,2022-04-21,Shipped,144.88,0.1,14.49,0.0,130.39,Apple Pay,United States,San Jose,Paid Social
ORD128344,CUS17371,2022-12-11,Refunded,365.84,0.0,0.0,0.0,365.84,Credit Card,United Kingdom,Sheffield,Influencer
ORD128345,CUS12478,2022-12-16,Processing,387.19,0.0,0.0,12.99,400.18,Credit Card,United States,Philadelphia,Direct
ORD128346,CUS17202,2022-09-23,Delivered,221.25,0.2,44.25,0.0,177.0,Credit Card,United Kingdom,Manchester,Influencer
ORD128347,CUS17479,2023-03-14,Delivered,143.07,0.0,0.0,12.99,156.06,Apple Pay,Australia,Perth,Email
ORD128348,CUS13870,2023-12-27,Delivered,23.57,0.0,0.0,7.99,31.56,Debit Card,United States,Chicago,Organic Search
ORD128349,CUS14613,2022-05-08,Refunded,394.01,0.15,59.1,4.99,339.9,Apple Pay,United States,San Jose,Paid Search
ORD128350,CUS10258,2023-11-22,Shipped,265.87,0.0,0.0,0.0,265.87,Apple Pay,United States,San Jose,Paid Social
ORD128351,CUS16288,2022-11-09,Cancelled,157.31,0.0,0.0,12.99,170.3,Credit Card,United States,New York,Email
ORD128352,CUS14961,2023-11-10,Delivered,287.14,0.25,71.78,0.0,215.36,BNPL,United States,Phoenix,Organic Search
ORD128353,CUS12192,2023-11-26,Cancelled,138.56,0.2,27.71,7.99,118.84,Credit Card,United Kingdom,Manchester,Paid Search
ORD128354,CUS11665,2023-12-17,Delivered,106.99,0.2,21.4,4.99,90.58,BNPL,Australia,Perth,Influencer
ORD128355,CUS12258,2024-05-11,Delivered,86.54,0.0,0.0,4.99,91.53,Credit Card,Australia,Brisbane,Influencer
ORD128356,CUS15961,2024-06-22,Delivered,45.21,0.0,0.0,7.99,53.2,Credit Card,United States,Chicago,Organic Search
ORD128357,CUS12679,2024-01-02,Delivered,199.15,0.0,0.0,4.99,204.14,PayPal,United States,Chicago,Influencer
ORD128358,CUS17770,2023-05-10,Delivered,51.34,0.0,0.0,0.0,51.34,Credit Card,Canada,Calgary,Paid Social
ORD128359,CUS12024,2022-02-27,Delivered,69.94,0.0,0.0,0.0,69.94,PayPal,Canada,Vancouver,Organic Search
ORD128360,CUS16379,2024-08-09,Processing,619.28,0.0,0.0,0.0,619.28,Credit Card,Canada,Calgary,Paid Search
ORD128361,CUS16511,2023-10-07,Delivered,661.85,0.2,132.37,7.99,537.47,Credit Card,Australia,Brisbane,Paid Social
ORD128362,CUS15139,2023-07-11,Shipped,23.57,0.0,0.0,0.0,23.57,Credit Card,United Kingdom,Glasgow,Organic Search
ORD128363,CUS13100,2022-10-30,Cancelled,242.48,0.0,0.0,0.0,242.48,PayPal,United States,Chicago,Direct
ORD128364,CUS11658,2023-11-27,Shipped,243.76,0.0,0.0,0.0,243.76,Credit Card,United Kingdom,London,Paid Social
ORD128365,CUS13638,2024-10-25,Refunded,198.66,0.15,29.8,7.99,176.85,Credit Card,United States,Chicago,Influencer
ORD128366,CUS13754,2022-12-08,Shipped,136.77,0.0,0.0,0.0,136.77,Credit Card,United States,Philadelphia,Email
ORD128367,CUS12073,2024-02-24,Delivered,153.44,0.0,0.0,7.99,161.43,Credit Card,United States,San Jose,Paid Social
ORD128368,CUS10178,2022-11-21,Delivered,148.0,0.0,0.0,0.0,148.0,BNPL,United States,New York,Influencer
ORD128369,CUS17602,2023-05-17,Delivered,111.06,0.0,0.0,7.99,119.05,PayPal,Canada,Toronto,Paid Social
ORD128370,CUS11672,2022-09-25,Refunded,180.13,0.0,0.0,0.0,180.13,PayPal,United States,San Diego,Paid Social
ORD128371,CUS15335,2023-06-14,Delivered,148.49,0.3,44.55,4.99,108.93,PayPal,Australia,Melbourne,Organic Search
ORD128372,CUS15868,2023-04-15,Delivered,92.58,0.0,0.0,7.99,100.57,Credit Card,Australia,Adelaide,Paid Social
ORD128373,CUS15268,2022-02-22,Delivered,136.77,0.0,0.0,0.0,136.77,Apple Pay,Canada,Vancouver,Email
ORD128374,CUS15645,2023-01-06,Shipped,267.64,0.0,0.0,4.99,272.63,Apple Pay,United Kingdom,Edinburgh,Direct
ORD128375,CUS16006,2022-03-22,Processing,394.01,0.0,0.0,0.0,394.01,PayPal,United States,Philadelphia,Direct
ORD128376,CUS13254,2023-04-03,Cancelled,28.54,0.0,0.0,4.99,33.53,Credit Card,United States,Houston,Affiliate
ORD128377,CUS16508,2024-10-05,Refunded,289.08,0.0,0.0,7.99,297.07,PayPal,Australia,Brisbane,Paid Social
ORD128378,CUS15967,2022-11-22,Shipped,111.06,0.0,0.0,0.0,111.06,Apple Pay,Canada,Calgary,Paid Social
ORD128379,CUS10400,2023-06-17,Delivered,45.21,0.0,0.0,7.99,53.2,Credit Card,United States,Philadelphia,Paid Social
ORD128380,CUS14801,2022-06-09,Delivered,136.77,0.0,0.0,0.0,136.77,BNPL,United States,New York,Organic Search
ORD128381,CUS15174,2022-07-09,Delivered,92.58,0.0,0.0,0.0,92.58,Credit Card,United Kingdom,Birmingham,Paid Search
ORD128382,CUS11737,2022-12-20,Delivered,111.06,0.0,0.0,12.99,124.05,Credit Card,United Kingdom,Birmingham,Paid Social
ORD128383,CUS10760,2023-05-19,Processing,429.89,0.0,0.0,4.99,434.88,PayPal,United States,Chicago,Affiliate
ORD128384,CUS17401,2023-12-05,Delivered,109.25,0.15,16.39,0.0,92.86,PayPal,United Kingdom,London,Paid Social
ORD128385,CUS10888,2023-04-11,Shipped,33.82,0.15,5.07,0.0,28.75,Credit Card,United Kingdom,Manchester,Email
ORD128386,CUS15812,2022-02-08,Refunded,69.07,0.25,17.27,12.99,64.79,Credit Card,United Kingdom,Sheffield,Organic Search
ORD128387,CUS14917,2022-11-13,Processing,365.11,0.2,73.02,0.0,292.09,PayPal,United States,Houston,Email
ORD128388,CUS11495,2022-02-08,Delivered,287.96,0.0,0.0,4.99,292.95,PayPal,Australia,Sydney,Email
ORD128389,CUS14585,2024-07-15,Cancelled,233.42,0.15,35.01,0.0,198.41,BNPL,Canada,Ottawa,Paid Social
ORD128390,CUS12100,2022-02-12,Shipped,224.67,0.1,22.47,7.99,210.19,Credit Card,United States,San Jose,Paid Search
ORD128391,CUS15064,2022-03-05,Processing,106.99,0.0,0.0,7.99,114.98,Credit Card,United States,San Diego,Organic Search
ORD128392,CUS16622,2022-11-24,Delivered,469.96,0.0,0.0,0.0,469.96,Credit Card,United States,San Antonio,Organic Search
ORD128393,CUS10664,2023-11-06,Cancelled,662.92,0.0,0.0,0.0,662.92,Credit Card,United States,Dallas,Paid Search
ORD128394,CUS15209,2022-12-22,Refunded,87.9,0.0,0.0,0.0,87.9,Credit Card,United States,San Antonio,Organic Search
ORD128395,CUS10218,2022-03-21,Cancelled,69.94,0.0,0.0,0.0,69.94,Credit Card,United States,San Jose,Paid Social
ORD128396,CUS10837,2024-04-10,Processing,137.2,0.3,41.16,0.0,96.04,Credit Card,Australia,Perth,Paid Social
ORD128397,CUS10360,2023-12-04,Delivered,91.88,0.0,0.0,4.99,96.87,BNPL,United States,Chicago,Organic Search
ORD128398,CUS16464,2023-02-01,Refunded,156.27,0.0,0.0,4.99,161.26,BNPL,United States,New York,Paid Search
ORD128399,CUS14245,2023-11-24,Delivered,197.18,0.0,0.0,4.99,202.17,Credit Card,Australia,Brisbane,Organic Search
ORD128400,CUS10684,2022-11-14,Shipped,35.64,0.0,0.0,7.99,43.63,Credit Card,United Kingdom,Edinburgh,Paid Social
ORD128401,CUS15267,2023-07-02,Delivered,388.09,0.3,116.43,0.0,271.66,PayPal,United States,New York,Organic Search
ORD128402,CUS12776,2024-05-30,Refunded,76.03,0.0,0.0,4.99,81.02,Credit Card,United States,Chicago,Influencer
ORD128403,CUS12986,2022-05-16,Shipped,86.54,0.0,0.0,0.0,86.54,Credit Card,Canada,Vancouver,Influencer
ORD128404,CUS16806,2024-04-24,Delivered,259.42,0.0,0.0,0.0,259.42,Credit Card,United Kingdom,London,Influencer
ORD128405,CUS12429,2024-02-14,Delivered,157.31,0.25,39.33,4.99,122.97,PayPal,United States,Phoenix,Organic Search
ORD128406,CUS12027,2024-08-25,Delivered,161.65,0.0,0.0,12.99,174.64,Debit Card,United Kingdom,Edinburgh,Direct
ORD128407,CUS10660,2023-06-15,Processing,724.21,0.3,217.26,0.0,506.95,Credit Card,Canada,Edmonton,Affiliate
ORD128408,CUS16668,2022-11-15,Refunded,200.9,0.0,0.0,0.0,200.9,BNPL,United Kingdom,Birmingham,Email
ORD128409,CUS14408,2022-12-19,Delivered,113.0,0.0,0.0,7.99,120.99,PayPal,United Kingdom,London,Organic Search
ORD128410,CUS16949,2023-11-09,Refunded,313.85,0.0,0.0,12.99,326.84,Apple Pay,United Kingdom,Edinburgh,Paid Social
ORD128411,CUS17036,2022-06-22,Refunded,505.3,0.25,126.32,4.99,383.97,Debit Card,Canada,Toronto,Affiliate
ORD128412,CUS11812,2022-12-19,Delivered,289.08,0.0,0.0,7.99,297.07,PayPal,Canada,Vancouver,Paid Social
ORD128413,CUS10360,2023-12-17,Delivered,265.44,0.1,26.54,0.0,238.9,Credit Card,United States,Chicago,Organic Search
ORD128414,CUS13654,2023-09-01,Delivered,106.99,0.0,0.0,4.99,111.98,Credit Card,Canada,Toronto,Paid Search
ORD128415,CUS16691,2022-03-23,Delivered,91.88,0.2,18.38,0.0,73.5,Credit Card,United Kingdom,Sheffield,Paid Social
ORD128416,CUS11627,2023-05-26,Processing,533.6,0.0,0.0,7.99,541.59,Apple Pay,United States,Chicago,Email
ORD128417,CUS15100,2023-06-27,Cancelled,259.42,0.25,64.86,0.0,194.56,Debit Card,United States,San Jose,Organic Search
ORD128418,CUS14174,2023-12-04,Shipped,191.13,0.0,0.0,7.99,199.12,PayPal,United States,Houston,Direct
ORD128419,CUS11548,2022-01-21,Shipped,561.15,0.0,0.0,0.0,561.15,Apple Pay,Canada,Vancouver,Paid Social
ORD128420,CUS17514,2023-03-05,Processing,331.52,0.1,33.15,0.0,298.37,PayPal,United Kingdom,Birmingham,Direct
ORD128421,CUS17137,2024-06-06,Delivered,417.07,0.0,0.0,0.0,417.07,Debit Card,United Kingdom,London,Paid Social
ORD128422,CUS10122,2022-02-09,Delivered,109.25,0.15,16.39,4.99,97.85,Credit Card,United States,Houston,Paid Social
ORD128423,CUS12044,2023-11-22,Delivered,134.63,0.0,0.0,0.0,134.63,Credit Card,United Kingdom,Liverpool,Email
ORD128424,CUS14519,2022-10-08,Delivered,111.06,0.15,16.66,0.0,94.4,BNPL,Canada,Vancouver,Paid Social
ORD128425,CUS15296,2023-01-16,Delivered,76.11,0.25,19.03,0.0,57.08,Credit Card,Australia,Melbourne,Paid Social
ORD128426,CUS15795,2024-06-03,Shipped,193.7,0.1,19.37,4.99,179.32,PayPal,United States,San Diego,Affiliate
ORD128427,CUS15522,2022-12-24,Delivered,330.2,0.2,66.04,0.0,264.16,PayPal,Australia,Adelaide,Paid Social
ORD128428,CUS11231,2023-07-25,Refunded,91.88,0.0,0.0,0.0,91.88,Debit Card,United States,San Antonio,Organic Search
ORD128429,CUS14407,2022-04-27,Processing,241.07,0.0,0.0,7.99,249.06,Debit Card,Canada,Edmonton,Email
ORD128430,CUS13573,2022-12-06,Processing,91.88,0.15,13.78,0.0,78.1,Credit Card,United States,San Diego,Email
ORD128431,CUS15315,2022-06-23,Cancelled,201.13,0.0,0.0,0.0,201.13,PayPal,United States,Los Angeles,Email
ORD128432,CUS15840,2023-08-15,Shipped,111.31,0.2,22.26,0.0,89.05,Debit Card,United Kingdom,Edinburgh,Influencer
ORD128433,CUS12681,2023-04-15,Delivered,113.0,0.15,16.95,0.0,96.05,Credit Card,United Kingdom,Liverpool,Organic Search
ORD128434,CUS16124,2022-11-10,Processing,28.54,0.0,0.0,4.99,33.53,Credit Card,United States,Philadelphia,Paid Social
