return_id,order_id,product_id,category,return_date,return_reason,refund_amount,country
RET2779,ORD125998,PRD1012,Jewellery,2022-11-21,Defective item,157.31,United States
RET2780,ORD126014,PRD1019,Watches,2023-11-12,Better price found,394.01,United States
RET2781,ORD126022,PRD1007,Bags,2022-12-22,Wrong size,128.67,United States
RET2782,ORD126035,PRD1007,Bags,2022-12-13,Defective item,128.67,United States
RET2783,ORD126035,PRD1017,Watches,2022-12-12,Wrong size,330.2,United States
RET2784,ORD126037,PRD1010,Jewellery,2024-03-14,Better price found,91.88,United States
RET2785,ORD126051,PRD1001,Bags,2023-01-24,Not as described,148.0,United States
RET2786,ORD126056,PRD1012,Jewellery,2022-11-25,Wrong size,157.31,United States
RET2787,ORD126063,PRD1005,Bags,2022-12-25,Not as described,50.66,United States
RET2788,ORD126070,PRD1023,Sunglasses,2022-10-18,Defective item,120.94,United States
RET2789,ORD126077,PRD1027,Sunglasses,2024-08-16,Changed mind,35.64,United States
RET2790,ORD126100,PRD1007,Bags,2024-07-26,Wrong size,128.67,United States
RET2791,ORD126104,PRD1002,Bags,2022-11-11,Wrong size,259.42,United Kingdom
RET2792,ORD126105,PRD1027,Sunglasses,2024-07-16,Not as described,35.64,United States
RET2793,ORD126126,PRD1003,Bags,2023-06-25,Wrong size,87.9,United States
RET2794,ORD126195,PRD1033,Belts,2022-06-21,Better price found,86.54,United States
RET2795,ORD126206,PRD1022,Watches,2024-04-02,Better price found,111.06,United States
RET2796,ORD126214,PRD1013,Jewellery,2023-10-18,Defective item,28.54,United Kingdom
RET2797,ORD126221,PRD1007,Bags,2024-02-07,Wrong size,128.67,Australia
RET2798,ORD126221,PRD1025,Sunglasses,2024-01-27,Changed mind,69.07,Australia
RET2799,ORD126274,PRD1017,Watches,2023-01-03,Better price found,330.2,United States
RET2800,ORD126276,PRD1016,Jewellery,2024-01-20,Changed mind,23.57,United States
RET2801,ORD126280,PRD1026,Sunglasses,2023-05-09,Not as described,148.49,United States
RET2802,ORD126282,PRD1003,Bags,2022-12-01,Better price found,87.9,United States
RET2803,ORD126308,PRD1020,Watches,2024-06-09,Better price found,412.66,United States
RET2804,ORD126388,PRD1004,Bags,2023-03-08,Not as described,136.77,United Kingdom
RET2805,ORD126389,PRD1008,Bags,2023-09-20,Changed mind,51.34,United States
RET2806,ORD126399,PRD1004,Bags,2023-07-28,Changed mind,136.77,United States
RET2807,ORD126402,PRD1018,Watches,2023-10-16,Better price found,289.08,United States
RET2808,ORD126420,PRD1020,Watches,2024-04-03,Changed mind,412.66,United States
RET2809,ORD126423,PRD1008,Bags,2023-12-05,Defective item,51.34,United States
RET2810,ORD126423,PRD1001,Bags,2023-12-01,Changed mind,148.0,United States
RET2811,ORD126437,PRD1001,Bags,2022-02-03,Gift return,148.0,United States
RET2812,ORD126455,PRD1012,Jewellery,2023-12-03,Wrong size,157.31,United States
RET2813,ORD126466,PRD1017,Watches,2024-10-24,Wrong size,330.2,United Kingdom
RET2814,ORD126508,PRD1029,Scarves,2023-12-12,Better price found,113.0,United Kingdom
RET2815,ORD126537,PRD1021,Watches,2023-11-04,Wrong size,210.92,United States
RET2816,ORD126561,PRD1018,Watches,2023-01-01,Gift return,289.08,Canada
RET2817,ORD126564,PRD1020,Watches,2022-12-20,Wrong size,412.66,United Kingdom
RET2818,ORD126693,PRD1028,Scarves,2023-09-23,Better price found,92.58,United States
RET2819,ORD126693,PRD1015,Jewellery,2023-09-11,Wrong size,33.82,United States
RET2820,ORD126711,PRD1008,Bags,2022-06-08,Changed mind,51.34,Canada
RET2821,ORD126754,PRD1030,Scarves,2023-11-26,Better price found,106.99,Canada
RET2822,ORD126767,PRD1023,Sunglasses,2022-04-18,Defective item,120.94,Canada
RET2823,ORD126786,PRD1005,Bags,2022-04-20,Wrong size,50.66,United States
RET2824,ORD126806,PRD1008,Bags,2024-06-19,Not as described,51.34,Australia
RET2825,ORD126811,PRD1024,Sunglasses,2023-07-08,Defective item,76.03,United States
RET2826,ORD126817,PRD1009,Jewellery,2022-07-26,Changed mind,25.56,United States
RET2827,ORD126822,PRD1008,Bags,2023-03-15,Gift return,51.34,United States
RET2828,ORD126824,PRD1013,Jewellery,2022-10-06,Defective item,28.54,United States
RET2829,ORD126832,PRD1021,Watches,2024-10-31,Wrong size,210.92,United States
RET2830,ORD126834,PRD1028,Scarves,2022-12-08,Defective item,92.58,United States
RET2831,ORD126867,PRD1026,Sunglasses,2022-07-24,Changed mind,148.49,United States
RET2832,ORD126875,PRD1003,Bags,2023-11-26,Wrong size,87.9,Australia
RET2833,ORD126878,PRD1024,Sunglasses,2022-05-14,Not as described,76.03,United Kingdom
RET2834,ORD126885,PRD1005,Bags,2024-05-22,Changed mind,50.66,United States
RET2835,ORD126894,PRD1015,Jewellery,2022-08-24,Defective item,33.82,Canada
RET2836,ORD126922,PRD1030,Scarves,2023-08-14,Gift return,106.99,United States
RET2837,ORD126935,PRD1009,Jewellery,2023-01-06,Gift return,25.56,Australia
RET2838,ORD126937,PRD1028,Scarves,2024-09-29,Changed mind,92.58,Canada
RET2839,ORD126938,PRD1027,Sunglasses,2024-01-03,Wrong size,35.64,United Kingdom
RET2840,ORD126939,PRD1005,Bags,2022-02-08,Changed mind,50.66,United Kingdom
RET2841,ORD126940,PRD1006,Bags,2023-04-04,Not as described,45.21,Canada
RET2842,ORD126943,PRD1024,Sunglasses,2024-01-17,Not as described,76.03,United States
RET2843,ORD126950,PRD1008,Bags,2022-03-04,Not as described,51.34,United States
RET2844,ORD126955,PRD1014,Jewellery,2024-04-17,Better price found,109.25,United States
RET2845,ORD126982,PRD1021,Watches,2024-09-12,Defective item,210.92,United States
RET2846,ORD127007,PRD1021,Watches,2022-01-20,Changed mind,210.92,Canada
RET2847,ORD127038,PRD1015,Jewellery,2022-12-19,Changed mind,33.82,United States
RET2848,ORD127078,PRD1025,Sunglasses,2022-03-15,Gift return,69.07,United States
RET2849,ORD127104,PRD1004,Bags,2022-01-17,Wrong size,136.77,Canada
RET2850,ORD127105,PRD1007,Bags,2022-08-28,Defective item,128.67,United Kingdom
RET2851,ORD127107,PRD1019,Watches,2023-08-11,Defective item,394.01,United States
RET2852,ORD127109,PRD1007,Bags,2023-06-08,Wrong size,128.67,United Kingdom
RET2853,ORD127132,PRD1010,Jewellery,2022-02-15,Wrong size,91.88,United States
RET2854,ORD127134,PRD1007,Bags,2022-06-26,Wrong size,128.67,Canada
RET2855,ORD127182,PRD1021,Watches,2022-04-10,Wrong size,210.92,United States
RET2856,ORD127190,PRD1006,Bags,2023-01-13,Defective item,45.21,United States
RET2857,ORD127213,PRD1015,Jewellery,2024-11-14,Not as described,33.82,United States
RET2858,ORD127226,PRD1006,Bags,2024-01-06,Changed mind,45.21,United Kingdom
RET2859,ORD127240,PRD1005,Bags,2022-05-18,Wrong size,50.66,United States
RET2860,ORD127256,PRD1003,Bags,2023-07-03,Gift return,87.9,United Kingdom
RET2861,ORD127267,PRD1023,Sunglasses,2022-06-23,Defective item,120.94,United States
RET2862,ORD127290,PRD1001,Bags,2022-09-12,Not as described,148.0,Australia
RET2863,ORD127291,PRD1033,Belts,2023-05-14,Not as described,86.54,United States
RET2864,ORD127295,PRD1010,Jewellery,2023-01-25,Wrong size,91.88,Canada
RET2865,ORD127306,PRD1026,Sunglasses,2023-12-10,Changed mind,148.49,United States
RET2866,ORD127329,PRD1009,Jewellery,2023-09-02,Changed mind,25.56,United States
RET2867,ORD127356,PRD1022,Watches,2022-09-02,Changed mind,111.06,United Kingdom
RET2868,ORD127388,PRD1003,Bags,2024-03-24,Wrong size,87.9,United Kingdom
RET2869,ORD127392,PRD1004,Bags,2024-05-10,Better price found,136.77,United Kingdom
RET2870,ORD127393,PRD1014,Jewellery,2024-01-02,Wrong size,109.25,United Kingdom
RET2871,ORD127401,PRD1002,Bags,2022-05-15,Not as described,259.42,Canada
RET2872,ORD127416,PRD1007,Bags,2024-01-12,Better price found,128.67,United States
RET2873,ORD127467,PRD1026,Sunglasses,2022-03-10,Not as described,148.49,United States
RET2874,ORD127477,PRD1002,Bags,2024-08-10,Wrong size,259.42,United States
RET2875,ORD127509,PRD1030,Scarves,2024-05-04,Better price found,106.99,United Kingdom
RET2876,ORD127525,PRD1006,Bags,2024-01-02,Gift return,45.21,United Kingdom
RET2877,ORD127553,PRD1025,Sunglasses,2024-02-21,Not as described,69.07,United Kingdom
RET2878,ORD127554,PRD1017,Watches,2022-07-04,Changed mind,330.2,Canada
RET2879,ORD127563,PRD1013,Jewellery,2022-08-16,Defective item,28.54,United States
RET2880,ORD127563,PRD1022,Watches,2022-08-21,Wrong size,111.06,United States
RET2881,ORD127577,PRD1019,Watches,2023-10-13,Changed mind,394.01,United States
RET2882,ORD127593,PRD1020,Watches,2023-06-05,Wrong size,412.66,United States
RET2883,ORD127608,PRD1002,Bags,2023-04-29,Changed mind,259.42,Canada
RET2884,ORD127658,PRD1006,Bags,2023-05-15,Changed mind,45.21,Canada
RET2885,ORD127660,PRD1014,Jewellery,2022-01-19,Defective item,109.25,United Kingdom
RET2886,ORD127699,PRD1003,Bags,2022-02-21,Defective item,87.9,Australia
RET2887,ORD127707,PRD1016,Jewellery,2022-05-31,Changed mind,23.57,Canada
RET2888,ORD127724,PRD1003,Bags,2024-06-26,Gift return,87.9,United States
RET2889,ORD127732,PRD1027,Sunglasses,2022-12-30,Changed mind,35.64,United Kingdom
RET2890,ORD127750,PRD1016,Jewellery,2022-12-21,Wrong size,23.57,United States
RET2891,ORD127785,PRD1002,Bags,2023-10-22,Changed mind,259.42,United States
RET2892,ORD127791,PRD1011,Jewellery,2023-01-08,Wrong size,79.96,United States
RET2893,ORD127795,PRD1006,Bags,2023-01-12,Not as described,45.21,United States
RET2894,ORD127829,PRD1008,Bags,2023-11-17,Wrong size,51.34,United States
RET2895,ORD127838,PRD1005,Bags,2022-12-04,Defective item,50.66,United States
RET2896,ORD127840,PRD1006,Bags,2024-01-21,Wrong size,45.21,Australia
RET2897,ORD127854,PRD1026,Sunglasses,2022-02-16,Defective item,148.49,United States
RET2898,ORD127855,PRD1005,Bags,2022-06-13,Gift return,50.66,United Kingdom
RET2899,ORD127863,PRD1006,Bags,2024-09-10,Better price found,45.21,United States
RET2900,ORD127883,PRD1003,Bags,2024-04-16,Wrong size,87.9,United Kingdom
RET2901,ORD127887,PRD1021,Watches,2022-02-17,Better price found,210.92,United Kingdom
RET2902,ORD127907,PRD1032,Belts,2023-03-06,Defective item,69.94,United States
RET2903,ORD127909,PRD1021,Watches,2023-11-30,Changed mind,210.92,United States
RET2904,ORD127931,PRD1005,Bags,2024-10-15,Defective item,50.66,United States
RET2905,ORD127939,PRD1001,Bags,2023-11-10,Defective item,148.0,United Kingdom
RET2906,ORD127953,PRD1012,Jewellery,2022-05-05,Not as described,157.31,United States
RET2907,ORD127985,PRD1015,Jewellery,2023-10-15,Better price found,33.82,United States
RET2908,ORD127988,PRD1013,Jewellery,2024-10-18,Wrong size,28.54,United Kingdom
RET2909,ORD127993,PRD1006,Bags,2023-12-30,Changed mind,45.21,United States
RET2910,ORD128012,PRD1021,Watches,2022-12-12,Gift return,210.92,Canada
RET2911,ORD128033,PRD1025,Sunglasses,2023-11-28,Defective item,69.07,Australia
RET2912,ORD128041,PRD1025,Sunglasses,2022-11-25,Changed mind,69.07,United States
RET2913,ORD128041,PRD1002,Bags,2022-12-14,Changed mind,259.42,United States
RET2914,ORD128072,PRD1033,Belts,2023-02-20,Better price found,86.54,United Kingdom
RET2915,ORD128103,PRD1003,Bags,2023-11-28,Wrong size,87.9,Australia
RET2916,ORD128122,PRD1025,Sunglasses,2023-07-30,Wrong size,69.07,United States
RET2917,ORD128136,PRD1033,Belts,2022-07-15,Wrong size,86.54,Canada
RET2918,ORD128142,PRD1001,Bags,2023-12-29,Defective item,148.0,United States
RET2919,ORD128153,PRD1024,Sunglasses,2022-09-21,Changed mind,76.03,Australia
RET2920,ORD128157,PRD1014,Jewellery,2023-09-08,Not as described,109.25,United Kingdom
RET2921,ORD128162,PRD1010,Jewellery,2024-04-22,Defective item,91.88,United States
RET2922,ORD128183,PRD1010,Jewellery,2022-03-23,Wrong size,91.88,Canada
RET2923,ORD128216,PRD1022,Watches,2023-09-23,Gift return,111.06,Australia
RET2924,ORD128247,PRD1021,Watches,2022-10-13,Not as described,210.92,United States
RET2925,ORD128247,PRD1019,Watches,2022-10-20,Not as described,394.01,United States
RET2926,ORD128284,PRD1010,Jewellery,2023-01-27,Wrong size,91.88,United Kingdom
RET2927,ORD128305,PRD1004,Bags,2023-10-02,Changed mind,136.77,United States
RET2928,ORD128321,PRD1026,Sunglasses,2024-07-21,Not as described,148.49,United States
RET2929,ORD128354,PRD1030,Scarves,2023-12-24,Wrong size,106.99,Australia
RET2930,ORD128412,PRD1018,Watches,2023-01-16,Wrong size,289.08,Canada
RET2931,ORD128421,PRD1030,Scarves,2024-06-24,Defective item,106.99,United Kingdom
RET2932,ORD128461,PRD1002,Bags,2022-10-24,Defective item,259.42,Canada
RET2933,ORD128491,PRD1030,Scarves,2022-11-19,Defective item,106.99,United Kingdom
RET2934,ORD128519,PRD1006,Bags,2024-08-17,Wrong size,45.21,United Kingdom
RET2935,ORD128555,PRD1006,Bags,2024-09-15,Defective item,45.21,United States
RET2936,ORD128555,PRD1004,Bags,2024-09-06,Wrong size,136.77,United States
RET2937,ORD128563,PRD1012,Jewellery,2023-01-07,Defective item,157.31,Canada
RET2938,ORD128575,PRD1001,Bags,2023-01-08,Gift return,148.0,Canada
RET2939,ORD128586,PRD1021,Watches,2023-06-13,Wrong size,210.92,United States
RET2940,ORD128589,PRD1018,Watches,2023-12-30,Not as described,289.08,United States
RET2941,ORD128600,PRD1019,Watches,2022-07-26,Gift return,394.01,United Kingdom
RET2942,ORD128629,PRD1023,Sunglasses,2024-04-03,Wrong size,120.94,United States
RET2943,ORD128670,PRD1008,Bags,2023-12-11,Wrong size,51.34,Canada
RET2944,ORD128679,PRD1014,Jewellery,2023-01-18,Not as described,109.25,United Kingdom
RET2945,ORD128683,PRD1017,Watches,2024-04-10,Wrong size,330.2,United States
RET2946,ORD128690,PRD1002,Bags,2024-06-21,Not as described,259.42,United States
RET2947,ORD128704,PRD1023,Sunglasses,2022-04-20,Changed mind,120.94,Australia
RET2948,ORD128732,PRD1016,Jewellery,2022-12-15,Defective item,23.57,United States
RET2949,ORD128732,PRD1018,Watches,2022-12-23,Gift return,289.08,United States
RET2950,ORD128735,PRD1003,Bags,2024-06-06,Not as described,87.9,United States
RET2951,ORD128736,PRD1018,Watches,2022-05-13,Defective item,289.08,Canada
RET2952,ORD128745,PRD1023,Sunglasses,2022-11-30,Wrong size,120.94,United States
RET2953,ORD128756,PRD1019,Watches,2022-02-20,Wrong size,394.01,Canada
RET2954,ORD128788,PRD1006,Bags,2024-09-06,Wrong size,45.21,United Kingdom
RET2955,ORD128810,PRD1004,Bags,2024-01-16,Changed mind,136.77,Canada
RET2956,ORD128838,PRD1022,Watches,2024-01-05,Defective item,111.06,United Kingdom
RET2957,ORD128840,PRD1002,Bags,2023-06-22,Not as described,259.42,United States
RET2958,ORD128846,PRD1002,Bags,2022-11-10,Gift return,259.42,United States
RET2959,ORD128847,PRD1024,Sunglasses,2022-05-23,Defective item,76.03,United States
RET2960,ORD128856,PRD1023,Sunglasses,2023-07-24,Changed mind,120.94,United States
RET2961,ORD128864,PRD1024,Sunglasses,2023-11-23,Not as described,76.03,Canada
RET2962,ORD128882,PRD1019,Watches,2022-03-01,Wrong size,394.01,United Kingdom
RET2963,ORD128887,PRD1016,Jewellery,2022-11-19,Defective item,23.57,United States
RET2964,ORD128894,PRD1031,Belts,2022-11-29,Defective item,24.77,Canada
RET2965,ORD128898,PRD1005,Bags,2024-06-02,Changed mind,50.66,United States
RET2966,ORD128899,PRD1004,Bags,2023-12-24,Defective item,136.77,Canada
RET2967,ORD128909,PRD1001,Bags,2022-03-28,Changed mind,148.0,United States
RET2968,ORD128934,PRD1016,Jewellery,2022-08-12,Not as described,23.57,United States
RET2969,ORD128973,PRD1031,Belts,2024-06-27,Defective item,24.77,United States
RET2970,ORD128973,PRD1003,Bags,2024-06-22,Better price found,87.9,United States
RET2971,ORD128979,PRD1006,Bags,2023-12-26,Defective item,45.21,Canada
RET2972,ORD129008,PRD1021,Watches,2022-12-01,Changed mind,210.92,United States
RET2973,ORD129009,PRD1025,Sunglasses,2023-09-19,Changed mind,69.07,Canada
RET2974,ORD129016,PRD1016,Jewellery,2022-07-04,Not as described,23.57,United States
RET2975,ORD129037,PRD1002,Bags,2023-10-31,Better price found,259.42,United States
RET2976,ORD129041,PRD1005,Bags,2023-08-10,Wrong size,50.66,United Kingdom
RET2977,ORD129055,PRD1013,Jewellery,2024-09-20,Changed mind,28.54,United States
RET2978,ORD129073,PRD1001,Bags,2023-12-15,Defective item,148.0,United Kingdom
RET2979,ORD129079,PRD1021,Watches,2022-06-16,Changed mind,210.92,United States
RET2980,ORD129094,PRD1004,Bags,2024-09-20,Wrong size,136.77,Canada
RET2981,ORD129094,PRD1022,Watches,2024-09-10,Changed mind,111.06,Canada
RET2982,ORD129096,PRD1025,Sunglasses,2022-01-26,Not as described,69.07,United States
RET2983,ORD129151,PRD1002,Bags,2023-08-14,Changed mind,259.42,United States
RET2984,ORD129172,PRD1027,Sunglasses,2023-11-15,Wrong size,35.64,Canada
RET2985,ORD129187,PRD1017,Watches,2022-05-31,Defective item,330.2,Australia
RET2986,ORD129212,PRD1014,Jewellery,2024-06-16,Changed mind,109.25,United States
RET2987,ORD129219,PRD1003,Bags,2024-10-03,Not as described,87.9,United States
RET2988,ORD129224,PRD1022,Watches,2023-09-26,Wrong size,111.06,United States
RET2989,ORD129246,PRD1029,Scarves,2022-08-05,Changed mind,113.0,United States
RET2990,ORD129255,PRD1019,Watches,2024-05-04,Wrong size,394.01,United Kingdom
RET2991,ORD129288,PRD1033,Belts,2023-12-31,Better price found,86.54,United States
RET2992,ORD129292,PRD1004,Bags,2022-11-16,Better price found,136.77,United Kingdom
RET2993,ORD129300,PRD1014,Jewellery,2024-02-20,Defective item,109.25,United States
RET2994,ORD129310,PRD1008,Bags,2023-12-28,Better price found,51.34,Canada
RET2995,ORD129312,PRD1025,Sunglasses,2022-10-09,Defective item,69.07,Australia
RET2996,ORD129316,PRD1012,Jewellery,2022-01-29,Better price found,157.31,United Kingdom
RET2997,ORD129316,PRD1003,Bags,2022-02-07,Not as described,87.9,United Kingdom
RET2998,ORD129332,PRD1028,Scarves,2024-05-11,Not as described,92.58,United States
RET2999,ORD129346,PRD1014,Jewellery,2023-05-07,Better price found,109.25,United Kingdom
RET3000,ORD129347,PRD1020,Watches,2023-06-04,Changed mind,412.66,United Kingdom
RET3001,ORD129347,PRD1005,Bags,2023-05-27,Wrong size,50.66,United Kingdom
RET3002,ORD129350,PRD1005,Bags,2024-09-03,Not as described,50.66,United States
RET3003,ORD129358,PRD1019,Watches,2024-09-03,Wrong size,394.01,United States
RET3004,ORD129373,PRD1009,Jewellery,2022-10-30,Gift return,25.56,United Kingdom
RET3005,ORD129395,PRD1010,Jewellery,2023-12-09,Wrong size,91.88,Australia
RET3006,ORD129421,PRD1002,Bags,2023-01-06,Wrong size,259.42,United States
RET3007,ORD129441,PRD1002,Bags,2024-03-07,Not as described,259.42,United States
RET3008,ORD129461,PRD1010,Jewellery,2022-04-17,Defective item,91.88,United States
RET3009,ORD129467,PRD1018,Watches,2022-01-28,Changed mind,289.08,United States
RET3010,ORD129474,PRD1011,Jewellery,2024-06-08,Changed mind,79.96,United States
RET3011,ORD129500,PRD1009,Jewellery,2024-02-21,Defective item,25.56,United States
RET3012,ORD129501,PRD1031,Belts,2024-01-05,Changed mind,24.77,United States
RET3013,ORD129502,PRD1007,Bags,2024-08-11,Defective item,128.67,United States
RET3014,ORD129512,PRD1030,Scarves,2022-12-25,Changed mind,106.99,United States
RET3015,ORD129518,PRD1022,Watches,2024-02-18,Defective item,111.06,United States
RET3016,ORD129573,PRD1021,Watches,2023-10-21,Changed mind,210.92,Australia
RET3017,ORD129598,PRD1021,Watches,2023-12-07,Changed mind,210.92,United States
RET3018,ORD129623,PRD1019,Watches,2024-03-17,Defective item,394.01,United States
RET3019,ORD129625,PRD1005,Bags,2023-10-18,Wrong size,50.66,Canada
RET3020,ORD129644,PRD1006,Bags,2024-03-20,Better price found,45.21,United States
RET3021,ORD129670,PRD1007,Bags,2022-06-05,Not as described,128.67,United States
RET3022,ORD129678,PRD1010,Jewellery,2022-12-29,Wrong size,91.88,United Kingdom
RET3023,ORD129679,PRD1025,Sunglasses,2022-12-08,Defective item,69.07,Canada
RET3024,ORD129694,PRD1004,Bags,2022-05-08,Gift return,136.77,United States
RET3025,ORD129751,PRD1013,Jewellery,2022-12-17,Defective item,28.54,Canada
RET3026,ORD129772,PRD1013,Jewellery,2023-03-09,Changed mind,28.54,United States
RET3027,ORD129778,PRD1005,Bags,2024-10-20,Defective item,50.66,United Kingdom
RET3028,ORD129779,PRD1026,Sunglasses,2024-05-31,Not as described,148.49,United States
RET3029,ORD129831,PRD1006,Bags,2022-11-29,Defective item,45.21,United States
RET3030,ORD129838,PRD1027,Sunglasses,2023-02-17,Wrong size,35.64,United States
RET3031,ORD129839,PRD1023,Sunglasses,2022-09-14,Changed mind,120.94,United Kingdom
RET3032,ORD129839,PRD1026,Sunglasses,2022-09-15,Not as described,148.49,United Kingdom
RET3033,ORD129842,PRD1006,Bags,2024-01-31,Not as described,45.21,Australia
RET3034,ORD129858,PRD1009,Jewellery,2023-01-03,Better price found,25.56,United Kingdom
RET3035,ORD129874,PRD1022,Watches,2024-02-11,Wrong size,111.06,United States
RET3036,ORD129890,PRD1023,Sunglasses,2023-01-05,Defective item,120.94,United States
RET3037,ORD129917,PRD1018,Watches,2022-12-17,Wrong size,289.08,United States
RET3038,ORD129943,PRD1014,Jewellery,2022-12-02,Wrong size,109.25,United Kingdom
RET3039,ORD129949,PRD1007,Bags,2023-07-30,Wrong size,128.67,United States
RET3040,ORD129949,PRD1015,Jewellery,2023-07-25,Defective item,33.82,United States
RET3041,ORD129951,PRD1014,Jewellery,2022-11-24,Not as described,109.25,United Kingdom
RET3042,ORD129954,PRD1004,Bags,2023-02-14,Changed mind,136.77,United States
RET3043,ORD129979,PRD1007,Bags,2023-09-16,Gift return,128.67,United States
RET3044,ORD130011,PRD1006,Bags,2024-08-07,Not as described,45.21,United States
RET3045,ORD130026,PRD1017,Watches,2022-03-26,Not as described,330.2,Canada
RET3046,ORD130037,PRD1005,Bags,2022-08-07,Wrong size,50.66,United Kingdom
RET3047,ORD130066,PRD1016,Jewellery,2024-02-10,Changed mind,23.57,United Kingdom
RET3048,ORD130070,PRD1005,Bags,2023-12-29,Changed mind,50.66,United States
RET3049,ORD130071,PRD1007,Bags,2022-03-02,Changed mind,128.67,United States
RET3050,ORD130100,PRD1007,Bags,2024-01-16,Defective item,128.67,Canada
RET3051,ORD130106,PRD1003,Bags,2023-10-31,Wrong size,87.9,United Kingdom
RET3052,ORD130114,PRD1009,Jewellery,2023-12-27,Defective item,25.56,Canada
RET3053,ORD130136,PRD1001,Bags,2023-08-20,Changed mind,148.0,United States
RET3054,ORD130160,PRD1029,Scarves,2023-01-07,Changed mind,113.0,Australia
RET3055,ORD130160,PRD1013,Jewellery,2023-01-05,Not as described,28.54,Australia
RET3056,ORD130165,PRD1020,Watches,2022-02-15,Wrong size,412.66,United States
RET3057,ORD130174,PRD1013,Jewellery,2022-12-08,Not as described,28.54,Canada
RET3058,ORD130176,PRD1009,Jewellery,2022-05-05,Changed mind,25.56,United States
RET3059,ORD130183,PRD1004,Bags,2023-01-16,Better price found,136.77,United Kingdom
RET3060,ORD130187,PRD1001,Bags,2023-01-04,Better price found,148.0,Australia
RET3061,ORD130188,PRD1018,Watches,2023-01-17,Better price found,289.08,United Kingdom
RET3062,ORD130188,PRD1025,Sunglasses,2023-01-09,Defective item,69.07,United Kingdom
RET3063,ORD130192,PRD1002,Bags,2024-02-23,Wrong size,259.42,United Kingdom
RET3064,ORD130216,PRD1004,Bags,2024-02-27,Not as described,136.77,United States
RET3065,ORD130219,PRD1018,Watches,2023-01-14,Defective item,289.08,United Kingdom
RET3066,ORD130261,PRD1001,Bags,2022-11-24,Gift return,148.0,Canada
RET3067,ORD130268,PRD1026,Sunglasses,2022-07-08,Wrong size,148.49,United States
RET3068,ORD130283,PRD1005,Bags,2023-08-31,Defective item,50.66,United States
RET3069,ORD130296,PRD1024,Sunglasses,2022-05-08,Wrong size,76.03,United Kingdom
RET3070,ORD130303,PRD1007,Bags,2023-06-23,Wrong size,128.67,United States
RET3071,ORD130305,PRD1018,Watches,2022-11-25,Wrong size,289.08,United States
RET3072,ORD130309,PRD1007,Bags,2023-10-30,Changed mind,128.67,United Kingdom
RET3073,ORD130310,PRD1024,Sunglasses,2023-06-18,Changed mind,76.03,United States
RET3074,ORD130319,PRD1022,Watches,2023-07-08,Better price found,111.06,United States
RET3075,ORD130333,PRD1016,Jewellery,2024-08-17,Wrong size,23.57,Canada
RET3076,ORD130340,PRD1006,Bags,2023-12-05,Not as described,45.21,United States
RET3077,ORD130363,PRD1032,Belts,2024-10-08,Changed mind,69.94,Canada
RET3078,ORD130390,PRD1011,Jewellery,2024-03-14,Better price found,79.96,Australia
RET3079,ORD130390,PRD1027,Sunglasses,2024-04-01,Defective item,35.64,Australia
RET3080,ORD130416,PRD1023,Sunglasses,2024-06-27,Wrong size,120.94,United States
RET3081,ORD130438,PRD1021,Watches,2024-02-26,Defective item,210.92,United States
RET3082,ORD130450,PRD1008,Bags,2022-04-06,Changed mind,51.34,United States
RET3083,ORD130450,PRD1022,Watches,2022-04-17,Changed mind,111.06,United States
RET3084,ORD130470,PRD1018,Watches,2024-02-27,Not as described,289.08,United States
RET3085,ORD130471,PRD1004,Bags,2024-08-31,Better price found,136.77,Canada
RET3086,ORD130471,PRD1006,Bags,2024-09-03,Better price found,45.21,Canada
RET3087,ORD130492,PRD1023,Sunglasses,2023-11-24,Wrong size,120.94,Australia
RET3088,ORD130493,PRD1027,Sunglasses,2022-12-10,Defective item,35.64,United Kingdom
RET3089,ORD130501,PRD1004,Bags,2024-04-06,Wrong size,136.77,United Kingdom
RET3090,ORD130509,PRD1027,Sunglasses,2024-05-20,Not as described,35.64,Australia
RET3091,ORD130516,PRD1005,Bags,2022-11-08,Changed mind,50.66,United States
RET3092,ORD130529,PRD1005,Bags,2022-07-29,Changed mind,50.66,United Kingdom
RET3093,ORD130555,PRD1002,Bags,2024-08-16,Wrong size,259.42,United States
RET3094,ORD130578,PRD1018,Watches,2023-01-07,Wrong size,289.08,United States
RET3095,ORD130592,PRD1027,Sunglasses,2022-09-03,Defective item,35.64,United States
RET3096,ORD130610,PRD1014,Jewellery,2023-06-12,Changed mind,109.25,United Kingdom
RET3097,ORD130627,PRD1006,Bags,2023-07-14,Changed mind,45.21,United States
RET3098,ORD130629,PRD1005,Bags,2023-01-02,Wrong size,50.66,United States
RET3099,ORD130665,PRD1015,Jewellery,2022-09-04,Not as described,33.82,United States
RET3100,ORD130677,PRD1019,Watches,2022-08-07,Changed mind,394.01,Canada
RET3101,ORD130681,PRD1026,Sunglasses,2023-11-17,Gift return,148.49,United States
RET3102,ORD130683,PRD1025,Sunglasses,2022-03-24,Changed mind,69.07,United States
RET3103,ORD130711,PRD1022,Watches,2022-09-18,Gift return,111.06,Australia
RET3104,ORD130753,PRD1010,Jewellery,2023-03-30,Changed mind,91.88,United Kingdom
RET3105,ORD130753,PRD1011,Jewellery,2023-04-02,Not as described,79.96,United Kingdom
RET3106,ORD130769,PRD1028,Scarves,2022-06-19,Wrong size,92.58,United States
